"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.090266175E1,-1.987770097E-2,-6.681768643E-3,-1.120788449E-1,1.140238418E-1
4.091264275E1,-2.157774923E-2,-8.949364554E-3,-1.144750339E-1,1.168341721E-1
4.092262375E1,-1.153059735E-2,-1.722337570E-2,-1.107322311E-1,1.126553432E-1
4.093260575E1,-8.156352491E-3,-1.389149518E-2,-1.490519589E-1,1.499199326E-1
4.094258675E1,2.981284270E-3,1.376836561E-4,-1.234546030E-1,1.234906717E-1
4.095256775E1,1.301344210E-2,1.428729686E-2,-1.508482236E-1,1.520811069E-1
4.096254875E1,9.253608775E-3,-2.365436275E-3,-1.402203244E-1,1.405452380E-1
4.097253075E1,9.812825859E-3,-7.313076071E-3,-1.195626962E-1,1.201873993E-1
4.098251175E1,2.406739087E-2,-1.008226259E-2,-1.463581467E-1,1.486660634E-1
4.099249275E1,1.796676466E-2,-1.685634415E-2,-1.933598202E-1,1.949229618E-1
4.100247475E1,7.837640980E-3,-1.310674402E-2,-1.471060055E-1,1.478965592E-1
4.101245575E1,2.927650057E-3,-1.019296682E-2,-1.369277573E-1,1.373378259E-1
4.102243675E1,5.403418266E-3,-2.547239914E-2,-1.245047629E-1,1.271985693E-1
4.103241875E1,-3.005111389E-3,-1.842718950E-2,-1.327376425E-1,1.340442977E-1
4.104239975E1,1.410369543E-3,-2.047127559E-2,-9.980670869E-2,1.018942656E-1
4.105238075E1,-2.258064208E-3,-1.784752029E-2,-7.031744599E-2,7.258220199E-2
4.106236275E1,-4.492207936E-3,-1.727471243E-2,-5.460013032E-2,5.744362325E-2
4.107234375E1,-1.132629797E-3,-1.247053955E-2,-3.543997407E-2,3.758708513E-2
4.108232475E1,4.566658009E-3,-8.353597233E-3,-4.112873018E-2,4.221622198E-2
4.109230575E1,-2.786860924E-3,-1.588357760E-2,-7.376028657E-2,7.550254635E-2
4.110228775E1,7.514042561E-4,-7.088981532E-3,-5.295355439E-2,5.343123796E-2
4.111226875E1,7.208357807E-4,-4.505005572E-4,-2.930156708E-2,2.931389411E-2
4.112224975E1,6.662251276E-3,-1.243441472E-2,-3.708538055E-2,3.967777353E-2
4.113223175E1,8.452424314E-3,-5.805389788E-3,-8.495419621E-3,1.331608734E-2
4.114221275E1,5.184672301E-4,-1.329478682E-2,-4.801324189E-2,4.982260091E-2
4.115219375E1,5.542428966E-3,-9.408663344E-3,-1.074396640E-1,1.079931612E-1
4.116217575E1,7.997260260E-3,-9.847286744E-3,-6.762129486E-2,6.880090658E-2
4.117215675E1,-1.099392688E-2,-1.060678524E-2,-1.058813810E-2,1.858706512E-2
4.118213775E1,2.758505068E-3,-6.664555902E-3,-4.022708952E-2,4.086862350E-2
4.119211975E1,-9.816071092E-4,-3.942576516E-4,-5.549650848E-2,5.550658920E-2
4.120210075E1,-1.070958517E-3,-8.149511134E-3,-2.002203584E-2,2.164355338E-2
4.121208175E1,1.254578248E-2,-1.366466889E-3,1.260753250E-1,1.267053727E-1
4.122206275E1,-3.288820690E-3,9.322873726E-3,3.299531168E-1,3.301011839E-1
4.123204475E1,-4.912321244E-3,1.987375410E-2,4.056979483E-1,4.062141335E-1
4.124202575E1,6.505914774E-3,2.229187014E-2,3.476988316E-2,4.181147182E-2
4.125200675E1,2.305375091E-2,1.157202350E-2,1.341614395E-1,1.366187360E-1
4.126198875E1,2.361290690E-3,2.293830724E-2,4.854124546E-2,5.374006088E-2
4.127196975E1,-4.399329711E-3,6.045600716E-3,5.557778478E-2,5.607845888E-2
4.128195075E1,-1.739411326E-3,1.379269551E-2,-1.294374740E-1,1.301818869E-1
4.129193275E1,1.959121938E-2,-8.336804761E-3,-7.195817471E-2,7.504196891E-2
4.130191375E1,1.530998858E-2,-2.294029894E-2,-1.113298166E-1,1.146951661E-1
4.131189475E1,2.273791904E-2,-2.671437515E-2,-6.043623626E-2,6.987996462E-2
4.132187675E1,1.037111390E-2,-3.397823411E-2,5.482583284E-2,6.532956715E-2
4.133185775E1,-9.502601376E-3,-3.106184394E-2,1.709860343E-1,1.740441366E-1
4.134183875E1,-1.808965897E-2,-1.309781788E-2,1.039254874E-1,1.062981445E-1
4.135181975E1,-2.777738982E-2,6.045591580E-3,1.911928421E-1,1.932946855E-1
4.136180175E1,-3.680373662E-2,3.473940454E-3,1.367055631E-1,1.416156569E-1
4.137178275E1,-1.876662607E-2,-2.457060317E-2,5.467497468E-2,6.281125417E-2
4.138176375E1,-1.557875037E-2,-1.392612166E-2,5.578243732E-3,2.162755489E-2
4.139174575E1,7.042862760E-3,-1.188832132E-2,1.239024997E-3,1.387332990E-2
4.140172675E1,1.902142421E-2,-4.538901150E-3,-4.306766689E-2,4.729947287E-2
4.141170775E1,3.243554219E-2,-1.360966852E-3,1.441104770E-2,3.551893754E-2
4.142168975E1,2.855915798E-2,-2.644165736E-3,5.317867219E-2,6.042009842E-2
4.143167075E1,1.596210730E-2,-5.020702584E-3,8.311641634E-2,8.478404914E-2
4.144165175E1,2.157289330E-2,-1.378131171E-2,6.799844027E-2,7.265743015E-2
4.145163275E1,3.183311224E-2,-2.239911173E-2,7.802816927E-2,8.719783507E-2
4.146161475E1,1.423290519E-2,-8.609166238E-3,3.357061923E-2,3.746571511E-2
4.147159575E1,-2.336887701E-6,-5.103139188E-3,4.300042391E-2,4.330217652E-2
4.148157675E1,-1.722234444E-2,-6.816300284E-4,2.414022982E-2,2.966183513E-2
4.149155875E1,-3.193162412E-2,4.663794022E-3,2.099735141E-2,3.850023844E-2
4.150153975E1,-3.755427472E-2,-1.531888274E-3,-5.698988736E-2,6.826798292E-2
4.151152075E1,-2.168177485E-2,-1.720246277E-2,-5.833767056E-2,6.457017805E-2
4.152150275E1,2.518141393E-4,2.515508719E-3,-4.681280851E-2,4.688102212E-2
4.153148375E1,-1.645891564E-3,3.475813391E-3,-5.504568815E-2,5.517986972E-2
4.154146475E1,6.772390207E-3,4.199726097E-3,-1.986883879E-2,2.140732873E-2
4.155144575E1,1.204638344E-2,2.013598345E-3,5.063396394E-2,5.208616166E-2
4.156142775E1,1.756611847E-2,1.954303010E-2,4.195201814E-2,4.950222591E-2
4.157140875E1,2.453694056E-2,2.668934176E-2,3.371913850E-2,4.951123829E-2
4.158138975E1,1.401543673E-2,5.573291872E-3,4.734139681E-2,4.968603326E-2
4.159137212E1,-1.512154207E-3,-6.869985033E-3,3.626443148E-2,3.694038840E-2
4.160135313E1,1.648756357E-4,-1.136495898E-2,2.638497591E-2,2.872901722E-2
4.161133413E1,-6.796086848E-3,-8.254075795E-3,8.422329426E-3,1.361073828E-2
4.162131613E1,-1.315577840E-2,-4.366189018E-3,2.758248568E-2,3.086959067E-2
4.163129713E1,-2.005236598E-2,-7.749835672E-3,2.668259919E-2,3.426541163E-2
4.164127812E1,-2.274858564E-2,-1.752117257E-2,1.934726715E-2,3.462378349E-2
4.165125913E1,-6.683702678E-3,-1.811228039E-2,3.356769562E-2,3.872359451E-2
4.166124112E1,1.162252083E-2,-1.162534280E-2,3.715964019E-2,4.063336615E-2
4.167122213E1,3.133587279E-2,-1.612188818E-2,2.638088286E-2,4.402048594E-2
4.168120313E1,2.827971818E-2,-2.294879568E-2,2.248839140E-2,4.280324089E-2
4.169118513E1,2.927124607E-2,-4.608546970E-3,3.955349028E-2,4.942188933E-2
4.170116613E1,2.724660197E-2,3.752194829E-3,3.266722441E-2,4.270367473E-2
4.171114712E1,2.514415564E-2,-3.872126704E-3,4.673679471E-3,2.586629482E-2
4.172112913E1,1.186911345E-2,-8.688597009E-5,1.395438015E-2,1.831961049E-2
4.173111012E1,-7.618459471E-3,9.807333816E-4,-3.858577609E-3,8.596009763E-3
4.174109113E1,-2.846165795E-2,-7.097688401E-3,-1.418592989E-2,3.258348908E-2
4.175107312E1,-2.643892104E-2,9.880953915E-3,-1.732880831E-2,3.312004519E-2
4.176105413E1,-1.897449687E-2,5.332925627E-3,-3.334608614E-2,3.873542421E-2
4.177103513E1,-9.102098509E-3,-4.442303320E-3,-2.256966770E-2,2.473807098E-2
4.178101612E1,-1.568571330E-2,-6.406163787E-3,-3.604282200E-2,3.982669399E-2
4.179099813E1,-3.428281066E-3,-4.726103414E-3,-1.628274143E-2,1.729788522E-2
4.180097912E1,3.638889609E-3,-1.666370580E-2,-9.247956276E-3,1.940219843E-2
4.181096013E1,1.874585019E-2,-1.949724823E-2,-3.454651952E-2,4.387495412E-2
4.182094212E1,3.353585113E-2,-2.033300721E-2,-3.394717991E-2,5.186998667E-2
4.183092313E1,4.109900988E-2,-1.582315028E-2,-2.107394993E-2,4.882224968E-2
4.184090413E1,1.538781251E-2,-1.102456880E-2,-3.095223606E-2,3.628176964E-2
4.185088512E1,4.586667021E-3,-1.135206769E-2,1.694990873E-2,2.090948018E-2
4.186086713E1,4.607109149E-5,-9.827013351E-3,3.236726224E-2,3.382620255E-2
4.187084812E1,-6.227136205E-3,-5.577439740E-3,2.323625028E-2,2.469429866E-2
4.188082913E1,-1.961676897E-2,-6.715728175E-3,1.769601345E-2,2.725926488E-2
4.189081112E1,-1.865059653E-2,-7.648295118E-3,1.994134426E-2,2.835486519E-2
4.190079213E1,-1.755820645E-2,2.027695617E-3,4.299399197E-2,4.648532574E-2
4.191077313E1,-7.657076790E-3,2.449362092E-3,3.580893338E-2,3.670027124E-2
4.192075513E1,-7.607421710E-3,1.054337949E-2,2.532955348E-2,2.847142420E-2
4.193073613E1,7.656365874E-3,1.105619858E-2,1.934025049E-2,2.355641642E-2
4.194071712E1,1.081436711E-2,-6.104127690E-3,-2.526757300E-2,2.815423869E-2
4.195069813E1,1.193952100E-2,-6.521436162E-3,-1.643476903E-2,2.133501640E-2
4.196068012E1,2.487610876E-2,2.761639953E-3,-2.032550633E-2,3.224242004E-2
4.197066113E1,2.764776436E-2,-6.115812985E-3,-1.463791966E-2,3.187586445E-2
4.198064213E1,2.025333890E-2,-1.093865127E-2,-4.173274755E-2,4.765998370E-2
4.199062412E1,1.645520345E-2,-1.387086547E-2,-7.753992677E-3,2.287573020E-2
4.200060513E1,9.491046272E-3,-5.475771278E-3,-1.018000245E-3,1.100456064E-2
4.201058612E1,6.607210933E-5,-7.835634425E-3,-1.299309790E-2,1.517307238E-2
4.202056813E1,5.074172059E-3,-9.010760318E-3,-5.509246588E-3,1.171720195E-2
4.203054913E1,4.138339469E-3,-1.802038774E-2,-2.963953614E-3,1.872552399E-2
4.204053012E1,1.174200845E-3,-3.011946464E-3,-5.958312750E-3,6.778794875E-3
4.205051213E1,3.330740773E-3,-7.911666501E-3,-3.933948219E-2,4.026516062E-2
4.206049312E1,4.909542674E-3,-5.502485745E-3,-2.152652442E-2,2.275460860E-2
4.207047413E1,1.943026792E-2,3.233820889E-3,-1.553780615E-2,2.508817110E-2
4.208045513E1,9.572645766E-3,-1.013517075E-2,-3.619484961E-2,3.878690980E-2
4.209043713E1,8.436246827E-3,-1.879772024E-2,-1.074776709E-2,2.323874016E-2
4.210041813E1,1.019527259E-2,-1.422266685E-2,1.679554224E-2,2.425526901E-2
4.211039912E1,7.872637479E-3,-7.140089851E-3,1.200608790E-2,1.603450812E-2
4.212038113E1,8.475358076E-3,-1.121398204E-2,1.949110866E-2,2.403098842E-2
4.213036212E1,1.609888647E-2,3.294631932E-4,3.161414087E-2,3.547867802E-2
4.214034313E1,3.140585208E-3,-3.575663734E-3,3.386122584E-2,3.419402378E-2
4.215032512E1,-3.430229377E-3,-6.363451704E-3,2.443025172E-2,2.547738586E-2
4.216030613E1,-3.254212197E-3,-8.344643684E-3,1.709550440E-2,1.929972140E-2
4.217028713E1,8.770539683E-3,-6.473287996E-3,1.589857936E-2,1.927668668E-2
4.218026812E1,6.442637508E-3,-1.544740272E-2,-1.613831520E-3,1.681470431E-2
4.219025013E1,1.088282178E-3,-8.506127335E-3,-1.703176975E-2,1.906881594E-2
4.220023112E1,1.086719533E-2,-7.484984212E-3,2.278075218E-3,1.339068892E-2
4.221021213E1,8.692167008E-3,-4.574468667E-3,-2.915714085E-2,3.076716421E-2
4.222019412E1,1.025613503E-2,-1.946252125E-2,-2.616395116E-2,3.418377363E-2
4.223017513E1,9.541401991E-3,-1.550575610E-2,-8.501266837E-3,2.009324170E-2
4.224015613E1,4.056168388E-3,-4.494617628E-3,-1.897889256E-2,1.992115591E-2
4.225013813E1,-8.013952804E-3,-6.973188389E-3,-1.763110936E-2,2.058409126E-2
4.226011913E1,-7.770660096E-3,2.762544444E-3,-3.260992169E-3,8.868420382E-3
4.227010012E1,-1.333818869E-2,9.229994360E-3,-1.314044774E-2,2.087513929E-2
4.228008113E1,-8.779802152E-3,1.360732963E-2,9.611653090E-3,1.883157510E-2
4.229006312E1,-1.418487351E-2,1.147918981E-2,-5.656011701E-3,1.910426402E-2
4.230004413E1,-2.327720135E-2,1.103542269E-2,-3.394717991E-2,4.261478242E-2
4.231002513E1,-1.681373827E-2,2.255214432E-2,-1.614416242E-3,2.817636151E-2
4.232000713E1,-1.748023749E-2,2.629934161E-2,-5.684955418E-2,6.503142227E-2
4.232998813E1,-2.389434527E-2,1.860394900E-2,-6.074087620E-2,6.787120667E-2
4.233996912E1,-1.903922167E-2,1.573890469E-2,6.169981956E-3,2.546122071E-2
4.234995113E1,-1.330810865E-2,1.151876816E-2,-1.464142799E-3,1.766158231E-2
4.235993212E1,-1.022248156E-2,1.166471100E-2,-1.553488255E-2,2.195215679E-2
4.236991313E1,1.347772359E-2,3.782901848E-3,4.763492703E-2,4.964922611E-2
4.237989413E1,3.665922817E-2,-7.730887039E-3,5.092749417E-2,6.322400878E-2
4.238987613E1,3.446189021E-2,-2.247542703E-2,9.912199974E-3,4.232042539E-2
4.239985713E1,2.881814167E-2,-3.746711237E-2,4.628831327E-2,6.615797567E-2
4.240983812E1,3.780934123E-2,-2.553628910E-2,4.045045316E-2,6.097448242E-2
4.241982013E1,4.677829167E-2,-2.435389074E-2,-8.796551228E-3,5.346681100E-2
4.242980112E1,4.863426644E-2,-3.992880844E-2,-3.108379841E-3,6.300209235E-2
4.243978213E1,5.143517410E-2,-4.534421635E-2,-1.328721285E-2,6.984429194E-2
4.244976313E1,3.691496619E-2,-4.060661037E-2,-4.427219331E-2,7.050984779E-2
4.245974513E1,1.768846004E-2,-4.301367151E-2,-3.424304903E-2,5.775503408E-2
4.246972613E1,1.447735421E-2,-4.579198516E-2,-1.777670503E-2,5.121045725E-2
4.247970712E1,9.721617289E-3,-3.170776027E-2,-9.245617390E-3,3.442925130E-2
4.248968913E1,-4.730827724E-3,-3.003555709E-2,5.423877239E-3,3.088581981E-2
4.249967012E1,-1.505910077E-2,-2.576876161E-2,4.076094031E-3,3.012341504E-2
4.250965113E1,-1.662814171E-2,-7.765330793E-3,-1.910870075E-3,1.845120277E-2
4.251963312E1,-3.104227119E-3,-1.499317456E-3,-1.461219192E-3,3.744240960E-3
4.252961413E1,-1.615512937E-2,1.783117549E-3,-2.601016939E-2,3.067077803E-2
4.253959513E1,-1.747140157E-2,1.976800173E-2,-2.451328218E-2,3.601284171E-2
4.254957612E1,-1.980811454E-2,2.418071265E-2,-1.792756319E-2,3.603423078E-2
4.255955813E1,-1.436664312E-2,3.078519755E-2,-4.187834322E-2,5.392517458E-2
4.256953912E1,2.530198135E-3,3.136083766E-2,-1.553312838E-2,3.508820484E-2
4.257952013E1,2.291088014E-2,1.691351895E-2,-8.624643087E-4,2.849068965E-2
4.258950225E1,1.459533777E-2,1.312203814E-2,-1.014433444E-2,2.209342189E-2
4.259948325E1,7.995391320E-3,1.938901993E-2,1.380527616E-3,2.101823571E-2
4.260946425E1,5.813043131E-3,1.356386838E-2,3.161881864E-2,3.489297477E-2
4.261944625E1,1.872324819E-2,9.436848750E-3,2.997282743E-2,3.657847074E-2
4.262942725E1,1.217476751E-2,1.532399906E-3,2.024306059E-2,2.367181268E-2
4.263940825E1,8.799748924E-3,-9.796196697E-3,1.964547515E-2,2.365049143E-2
4.264938925E1,-1.668276293E-3,-6.671581697E-4,9.616330862E-3,9.782743228E-3
4.265937125E1,-7.380066662E-3,-1.169445871E-2,-4.604682326E-3,1.457493903E-2
4.266935225E1,-3.216876526E-3,-2.569137736E-2,-1.358659029E-2,2.924022232E-2
4.267933325E1,4.772442027E-3,-2.710403726E-2,-9.245032668E-3,2.903232108E-2
4.268931525E1,1.125109359E-3,-2.406806239E-2,-6.400362253E-3,2.492994455E-2
4.269929625E1,-1.253992955E-2,-2.726812474E-2,-2.271584809E-2,3.764053951E-2
4.270927725E1,5.946335665E-4,-2.750780577E-2,-1.059047699E-2,2.948204827E-2
4.271925925E1,7.597110282E-3,-2.185405986E-2,-4.302965999E-3,2.353362559E-2
4.272924025E1,3.274317997E-3,-2.687090694E-2,-2.481090546E-2,3.671985604E-2
4.273922125E1,3.649571626E-3,-2.242289345E-2,-2.076931000E-2,3.078099676E-2
4.274920225E1,-3.108317029E-3,-1.377569290E-2,-5.350787044E-3,1.510173075E-2
4.275918425E1,-5.427491778E-3,-5.660397112E-3,-6.698570251E-3,1.031351569E-2
4.276916525E1,-3.134705730E-3,-4.449548386E-3,-1.309776306E-3,5.598247478E-3
4.277914625E1,1.829126686E-3,5.435187947E-3,7.371000051E-3,9.339090652E-3
4.278912825E1,1.133666393E-2,1.749825879E-2,-1.358659029E-2,2.488582821E-2
4.279910925E1,4.718653924E-3,6.612186776E-3,-6.102154255E-3,1.015987182E-2
4.280909025E1,1.665432856E-2,7.911173142E-3,-5.502229929E-3,1.924130594E-2
4.281907225E1,2.018140444E-2,1.907070299E-2,-1.208911836E-2,3.028411432E-2
4.282905325E1,2.359399938E-2,2.261690224E-2,-3.394425631E-2,4.712126494E-2
4.283903425E1,2.489847436E-2,1.516932193E-3,-3.214916110E-2,4.069156753E-2
4.284901525E1,2.093647413E-2,1.145728103E-2,-1.508523166E-2,2.823418941E-2
4.285899725E1,1.820756945E-2,1.318720719E-3,-1.179149508E-2,2.173232537E-2
4.286897825E1,1.910436787E-2,1.820219960E-4,-1.179032564E-2,2.245042945E-2
4.287895925E1,1.572904208E-2,-1.350838378E-2,7.369830608E-3,2.200439957E-2
4.288894125E1,4.157984743E-3,-1.117204654E-2,4.164913237E-2,4.332151530E-2
4.289892225E1,-6.078235488E-3,-1.521246342E-2,3.341625273E-2,3.721572163E-2
4.290890325E1,-7.842075499E-3,-1.708345366E-2,2.832742095E-2,3.399684272E-2
4.291888425E1,-1.121505327E-2,-1.576698046E-2,3.536337554E-2,4.031058698E-2
4.292886625E1,-1.467621207E-2,-1.457433119E-2,1.156286895E-2,2.369603910E-2
4.293884725E1,-1.509750510E-2,-1.712012666E-2,4.526329637E-3,2.327060501E-2
4.294882825E1,-9.893711581E-3,-2.358656245E-2,-2.209662795E-3,2.567282740E-2
4.295881025E1,-7.885094218E-3,-1.855895285E-2,-1.643067598E-2,2.601108523E-2
4.296879125E1,-1.403199281E-3,-4.379436616E-3,-2.586048067E-2,2.626619298E-2
4.297877225E1,5.405679494E-3,-1.009909160E-2,-1.538110077E-2,1.917788526E-2
4.298875425E1,8.834869905E-3,-1.156819540E-2,-3.554522395E-3,1.498374788E-2
4.299873525E1,1.023231904E-2,-1.302156653E-3,-2.376191497E-2,2.590414191E-2
4.300871625E1,4.496654446E-4,1.334136355E-2,1.882803440E-4,1.335026703E-2
4.301869725E1,-4.426083293E-3,9.119911389E-3,-2.286495209E-2,2.501137803E-2
4.302867925E1,-2.277835819E-3,2.426850311E-3,2.324034333E-2,2.347747211E-2
4.303866025E1,1.269953713E-3,1.387733395E-2,-2.885074675E-2,3.203995581E-2
4.304864125E1,8.893543630E-3,3.108790973E-3,-6.696816087E-3,1.155885138E-2
4.305862325E1,2.007752500E-2,-9.911998976E-3,3.626209259E-2,4.261800198E-2
4.306860425E1,3.269058358E-2,-1.534809141E-2,-7.447598577E-3,3.687417645E-2
4.307858525E1,2.440287030E-2,-1.705789950E-2,-6.403051972E-2,7.061430075E-2
4.308856625E1,3.149510892E-2,-2.991853056E-2,-3.334316254E-2,5.476154531E-2
4.309854825E1,3.701806448E-2,-9.400285380E-3,1.680372834E-2,4.172610393E-2
4.310852925E1,1.822172382E-2,-5.418340657E-3,-1.074016571E-2,2.183439475E-2
4.311851025E1,1.543370744E-2,7.808316965E-4,-3.405418396E-3,1.582421872E-2
4.312849225E1,3.980235669E-3,-5.257651862E-3,5.721617460E-2,5.759492873E-2
4.313847325E1,-9.178496607E-3,-2.874080082E-3,4.974811077E-3,1.082838315E-2
4.314845425E1,-1.183536062E-2,-2.851778436E-3,2.189080596E-2,2.504826914E-2
4.315843625E1,-2.353643857E-2,-3.526227353E-3,6.410360992E-2,6.837887850E-2
4.316841725E1,-4.525197195E-2,-3.351550922E-3,3.985403717E-2,6.039303054E-2
4.317839825E1,-3.832539227E-2,7.058046106E-4,2.623060942E-2,4.644759114E-2
4.318837925E1,-2.433328615E-2,-1.799188256E-3,2.667967558E-2,3.615454304E-2
4.319836125E1,-2.024435109E-2,-4.687822424E-3,-9.544994831E-3,2.286736444E-2
4.320834225E1,-1.732520719E-3,-7.497628815E-3,-5.115845919E-2,5.173397348E-2
4.321832325E1,6.832396116E-3,-6.297953753E-3,4.826291800E-3,1.047086198E-2
4.322830525E1,2.331856355E-2,1.367201446E-2,4.718761504E-2,5.438152626E-2
4.323828625E1,2.398658053E-2,-4.499569489E-3,-1.457617307E-1,1.477906773E-1
4.324826725E1,3.989725174E-2,-1.442372885E-2,9.388874173E-2,1.030287847E-1
4.325824925E1,2.814737011E-2,-1.189929399E-2,-7.615706027E-2,8.205952394E-2
4.326823025E1,1.878440070E-2,-1.015085774E-3,-2.181888521E-2,2.880881567E-2
4.327821125E1,1.403543490E-2,-4.572513504E-3,1.395671904E-2,2.031480541E-2
4.328819225E1,2.341541205E-3,-1.626646972E-2,-9.994645715E-3,1.923470289E-2
4.329817425E1,-2.974442628E-4,-3.500718875E-3,1.979867220E-3,4.032788110E-3
4.330815525E1,-8.782163879E-3,-1.848941666E-2,1.979340971E-2,2.847391787E-2
4.331813625E1,-1.351244029E-2,-2.078307836E-2,-1.822635591E-2,3.076885501E-2
4.332811825E1,-1.350360665E-2,-1.027044243E-2,1.141318023E-2,2.044725075E-2
4.333809925E1,-1.218387980E-2,-5.437481152E-3,-4.304720163E-3,1.401940598E-2
4.334808025E1,-2.017180764E-3,-8.079353683E-3,-8.196626902E-3,1.168459100E-2
4.335806125E1,9.405734597E-3,-1.660178013E-2,-1.179091036E-2,2.243016973E-2
4.336804325E1,6.565989205E-3,-1.495628228E-2,1.111146390E-2,1.975518221E-2
4.337802425E1,8.987719776E-3,-1.074815995E-2,1.320710599E-2,1.925434231E-2
4.338800525E1,1.040718048E-2,-1.936797909E-2,2.159025908E-2,3.081505000E-2
4.339798725E1,1.388365169E-2,-1.369295480E-2,3.102240264E-2,3.664208320E-2
4.340796825E1,1.917706521E-2,-4.311809912E-3,3.775839508E-2,4.256815633E-2
4.341794925E1,1.044505719E-2,-8.716097195E-4,3.221991241E-2,3.388187833E-2
4.342793125E1,1.147783650E-2,-7.233535666E-3,2.099384308E-2,2.499612402E-2
4.343791225E1,7.040125304E-3,-6.709122648E-3,2.548391998E-2,2.727647097E-2
4.344789325E1,-1.887538743E-3,-4.960330082E-3,7.970924377E-3,9.576184650E-3
4.345787425E1,1.447503645E-3,1.073219888E-3,8.269717097E-3,8.463763265E-3
4.346785625E1,9.435799221E-3,4.681427032E-5,3.779055476E-3,1.016453436E-2
4.347783725E1,8.658660292E-3,-1.009354589E-2,-2.615927339E-2,2.934552182E-2
4.348781825E1,1.068914875E-2,7.793242112E-4,-4.452654719E-3,1.160566161E-2
4.349780025E1,9.584043268E-3,1.382574141E-3,-2.166568816E-2,2.373114915E-2
4.350778125E1,3.301540954E-3,2.433976606E-3,-2.376133025E-2,2.411276073E-2
4.351776225E1,-7.062811244E-4,-3.977742037E-3,-4.127491057E-2,4.147215340E-2
4.352774325E1,-4.718769270E-3,-1.007655242E-2,-7.894910574E-3,1.364306802E-2
4.353772525E1,-1.139627470E-2,-1.106001754E-2,-2.804324627E-3,1.612647828E-2
4.354770625E1,-1.421820721E-2,-1.657752332E-2,-2.204985023E-3,2.195070966E-2
4.355768725E1,-7.449586858E-3,-2.199097607E-2,-1.672420621E-2,2.861465440E-2
4.356766925E1,-4.810179266E-4,-1.557926657E-2,4.981827736E-3,1.636348168E-2
4.357765025E1,5.918020066E-3,-1.926748920E-2,-2.076346278E-2,2.893752734E-2
4.358763062E1,-4.590451437E-3,-2.465054557E-2,-2.734976649E-2,3.710433086E-2
4.359761163E1,3.749364868E-3,-2.491472094E-2,3.635213971E-3,2.545615519E-2
4.360759362E1,1.191806332E-2,-2.647079294E-2,-8.548629284E-4,2.904262217E-2
4.361757463E1,1.562798803E-2,-2.461703371E-2,-4.447976947E-3,2.949604817E-2
4.362755563E1,1.426663860E-2,-1.454780859E-2,2.953136265E-2,3.587864395E-2
4.363753763E1,6.900882200E-3,-4.615773764E-3,4.120766759E-2,4.203569210E-2
4.364751863E1,4.947176131E-3,-1.009921951E-2,3.387233555E-2,3.569038949E-2
4.365749962E1,8.926896171E-3,-8.512504455E-3,2.983015537E-2,3.227987573E-2
4.366748163E1,-3.240129487E-3,-2.431107815E-3,1.471217930E-2,1.525965085E-2
4.367746262E1,2.718036512E-3,3.314932734E-3,1.845498204E-2,1.894631531E-2
4.368744363E1,-1.173201565E-2,1.487650434E-3,1.037179112E-2,1.572982347E-2
4.369742463E1,-6.359247876E-3,-7.587977434E-3,2.070031285E-2,2.294603206E-2
4.370740663E1,-1.552709844E-3,6.088778749E-3,1.426311314E-2,1.558590809E-2
4.371738763E1,9.622181504E-3,-1.805410059E-3,-2.390809536E-2,2.583491641E-2
4.372736862E1,1.524911130E-2,-5.971277123E-3,-1.762116909E-2,2.405612492E-2
4.373735063E1,4.768872599E-3,7.045383230E-3,-1.597459316E-2,1.809881757E-2
4.374733162E1,1.169734121E-2,1.849227631E-3,-1.657393277E-2,2.037014191E-2
4.375731263E1,4.610760233E-3,-1.987139694E-3,-3.184218228E-2,3.223557672E-2
4.376729363E1,7.107677204E-3,-1.770673944E-3,-3.253390789E-3,8.014918158E-3
4.377727563E1,-2.021800007E-3,-2.719329866E-3,-4.681397796E-2,4.693645664E-2
4.378725663E1,1.817952451E-3,-2.086649255E-2,-5.607479811E-4,2.095304037E-2
4.379723762E1,-2.783119619E-3,-1.121827609E-2,-6.148464203E-2,6.256162305E-2
4.380721963E1,-1.394081165E-2,7.804187369E-3,-6.193253875E-2,6.396007290E-2
